Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;2;6562;100,0;24;24;0;0;100,00;6124;438;178;75;175;10;10;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt i retning TROMSDALEN;6566;100,0;24;24;0;1;99,98;6125;440;178;76;176;10;10;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt i retning TROMSØYA;6342;100,0;24;24;0;7;99,89;6041;294;59;50;178;7;6;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt;12908;100,0;24;24;0;8;99,94;12166;734;237;126;354;17;16;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;1;7973;100,0;24;24;0;17;99,79;7398;558;120;118;301;19;19;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;2;8102;100,0;24;24;0;3;99,96;7183;916;348;194;304;70;70;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt i retning TROMSDALEN;8105;100,0;24;24;0;1;99,99;7185;919;350;195;304;70;70;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt i retning TROMSØYA;7970;100,0;24;24;0;19;99,76;7396;555;118;117;301;19;19;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt;16075;100,0;24;24;0;20;99,88;14581;1474;468;312;605;89;89;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;1;7775;100,0;24;24;0;12;99,85;7218;545;125;107;299;14;13;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;2;8221;100,0;24;24;0;0;100,00;7285;936;370;200;303;63;62;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt i retning TROMSDALEN;8229;100,0;24;24;0;1;99,99;7288;940;372;202;303;63;62;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt i retning TROMSØYA;7767;100,0;24;24;0;11;99,86;7215;541;123;105;299;14;13;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt;15996;100,0;24;24;0;12;99,92;14503;1481;495;307;602;77;75;2
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;1;6593;100,0;24;24;0;8;99,88;6086;499;89;110;293;7;6;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;2;7858;100,0;24;24;0;2;99,97;7066;790;260;177;315;38;37;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt i retning TROMSDALEN;7864;100,0;24;24;0;2;99,97;7068;794;260;179;317;38;37;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt i retning TROMSØYA;6587;100,0;24;24;0;8;99,88;6084;495;89;108;291;7;6;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt;14451;100,0;24;24;0;10;99,93;13152;1289;349;287;608;45;43;2
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;1;4424;100,0;24;24;0;4;99,91;4209;211;36;26;145;4;4;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;2;4893;100,0;24;24;0;1;99,98;4572;320;115;49;147;9;9;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt i retning TROMSDALEN;4895;100,0;24;24;0;2;99,96;4573;320;115;49;147;9;9;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt i retning TROMSØYA;4422;100,0;24;24;0;3;99,93;4208;211;36;26;145;4;4;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt;9317;100,0;24;24;0;5;99,95;8781;531;151;75;292;13;13;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;1;4433;100,0;24;24;0;0;100,00;4217;216;36;32;147;1;1;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;2;4072;100,0;24;24;0;0;100,00;3792;280;104;26;148;2;2;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt i retning TROMSDALEN;4074;100,0;24;24;0;0;100,00;3793;281;104;27;148;2;2;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt i retning TROMSØYA;4431;100,0;24;24;0;0;100,00;4216;215;36;31;147;1;1;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt;8505;100,0;24;24;0;0;100,00;8009;496;140;58;295;3;3;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;1;5417;100,0;24;24;0;1;99,98;5163;253;53;38;161;1;1;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;2;4916;100,0;24;24;0;0;100,00;4542;374;156;43;169;6;6;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt i retning TROMSDALEN;4916;100,0;24;24;0;0;100,00;4542;374;156;43;169;6;6;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt i retning TROMSØYA;5417;100,0;24;24;0;1;99,98;5163;253;53;38;161;1;1;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt;10333;100,0;24;24;0;1;99,99;9705;627;209;81;330;7;7;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;1;6852;100,0;24;24;0;23;99,66;6551;278;52;75;148;3;2;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;2;4991;100,0;24;24;0;0;100,00;4698;293;108;32;148;5;5;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt i retning TROMSDALEN;4992;100,0;24;24;0;0;100,00;4699;293;108;32;148;5;5;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt i retning TROMSØYA;6851;100,0;24;24;0;23;99,66;6550;278;52;75;148;3;2;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt;11843;100,0;24;24;0;23;99,81;11249;571;160;107;296;8;7;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;1;8542;100,0;24;24;0;8;99,91;8206;328;69;92;158;9;9;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;2;6701;100,0;24;24;0;0;100,00;6315;386;148;56;157;25;25;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt i retning TROMSDALEN;6702;100,0;24;24;0;0;100,00;6315;387;148;57;157;25;25;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt i retning TROMSØYA;8541;100,0;24;24;0;8;99,91;8206;327;69;91;158;9;9;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt;15243;100,0;24;24;0;8;99,95;14521;714;217;148;315;34;34;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;1;9701;100,0;24;24;0;19;99,80;9073;609;146;121;326;16;16;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;2;9040;100,0;24;24;0;4;99,96;8018;1018;440;197;323;58;58;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt i retning TROMSDALEN;9046;100,0;24;24;0;4;99,96;8019;1023;445;198;322;58;58;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt i retning TROMSØYA;9695;100,0;24;24;0;19;99,80;9072;604;141;120;327;16;16;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt;18741;100,0;24;24;0;23;99,88;17091;1627;586;318;649;74;74;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;1;9389;100,0;24;24;0;14;99,85;8786;589;143;127;305;14;13;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;2;9231;100,0;24;24;0;2;99,98;8239;990;449;179;312;50;50;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt i retning TROMSDALEN;9244;100,0;24;24;0;3;99,97;8244;997;452;183;312;50;50;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt i retning TROMSØYA;9376;100,0;24;24;0;13;99,86;8781;582;140;123;305;14;13;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt;18620;100,0;24;24;0;16;99,91;17025;1579;592;306;617;64;63;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;1;9432;100,0;24;24;0;12;99,87;8818;602;146;141;300;15;14;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;2;9348;100,0;24;24;0;1;99,99;8363;984;410;201;314;59;59;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt i retning TROMSDALEN;9360;100,0;24;24;0;2;99,98;8365;993;413;207;314;59;59;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt i retning TROMSØYA;9420;100,0;24;24;0;11;99,88;8816;593;143;135;300;15;14;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt;18780;100,0;24;24;0;13;99,93;17181;1586;556;342;614;74;73;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;1;9758;100,0;24;24;0;6;99,94;9136;616;152;134;317;13;13;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;2;9737;100,0;24;24;0;0;100,00;8709;1028;449;198;328;53;52;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt i retning TROMSDALEN;9748;100,0;24;24;0;0;100,00;8712;1036;452;201;329;54;53;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt i retning TROMSØYA;9747;100,0;24;24;0;6;99,94;9133;608;149;131;316;12;12;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt;19495;100,0;24;24;0;6;99,97;17845;1644;601;332;645;66;65;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;1;7909;100,0;24;24;0;7;99,91;7546;356;73;71;210;2;2;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;2;7513;100,0;24;24;0;0;100,00;6952;561;213;92;243;13;13;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt i retning TROMSDALEN;7506;100,0;24;24;0;1;99,99;6946;559;211;92;243;13;13;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt i retning TROMSØYA;7916;100,0;24;24;0;6;99,92;7552;358;75;71;210;2;2;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt;15422;100,0;24;24;0;7;99,95;14498;917;286;163;453;15;15;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;1;7308;100,0;24;24;0;15;99,79;6965;328;69;84;163;12;12;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;2;6959;100,0;24;24;0;7;99,90;6508;444;201;65;163;15;15;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt i retning TROMSDALEN;6978;100,0;24;24;0;7;99,90;6525;446;201;68;162;15;15;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt i retning TROMSØYA;7289;100,0;24;24;0;15;99,79;6948;326;69;81;164;12;12;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt;14267;100,0;24;24;0;22;99,85;13473;772;270;149;326;27;27;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;1;8996;100,0;24;24;0;20;99,78;8367;609;145;150;293;21;21;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;2;8706;100,0;24;24;0;14;99,84;7689;1003;437;186;316;64;64;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt i retning TROMSDALEN;8720;100,0;24;24;0;17;99,81;7691;1012;441;190;316;65;65;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt i retning TROMSØYA;8982;100,0;24;24;0;17;99,81;8365;600;141;146;293;20;20;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt;17702;100,0;24;24;0;34;99,81;16056;1612;582;336;609;85;85;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;1;9250;100,0;24;24;0;17;99,82;8621;612;175;113;300;24;24;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;2;9279;100,0;24;24;0;13;99,86;8239;1027;439;210;318;60;60;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt i retning TROMSDALEN;9284;100,0;24;24;0;11;99,88;8241;1032;444;211;319;58;58;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt i retning TROMSØYA;9245;100,0;24;24;0;19;99,79;8619;607;170;112;299;26;26;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt;18529;100,0;24;24;0;30;99,84;16860;1639;614;323;618;84;84;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;1;9601;100,0;24;24;0;22;99,77;8936;643;167;143;309;24;23;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;2;9561;100,0;24;24;0;30;99,69;8510;1021;442;179;338;62;62;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt i retning TROMSDALEN;9575;100,0;24;24;0;27;99,72;8528;1020;443;178;337;62;62;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt i retning TROMSØYA;9587;100,0;24;24;0;25;99,74;8918;644;166;144;310;24;23;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt;19162;100,0;24;24;0;52;99,73;17446;1664;609;322;647;86;85;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;1;9509;100,0;24;24;0;11;99,88;8849;649;171;153;307;18;18;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;2;9541;100,0;24;24;0;2;99,98;8435;1104;478;221;339;66;66;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;Totalt i retning TROMSDALEN;9552;100,0;24;24;0;2;99,98;8439;1111;480;225;340;66;66;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;Totalt i retning TROMSØYA;9498;100,0;24;24;0;11;99,88;8845;642;169;149;306;18;18;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;Totalt;19050;100,0;24;24;0;13;99,93;17284;1753;649;374;646;84;84;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;1;9153;100,0;24;24;0;9;99,90;8535;609;156;129;307;17;17;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;2;9262;100,0;24;24;0;0;100,00;8276;986;419;193;331;43;43;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;Totalt i retning TROMSDALEN;9267;100,0;24;24;0;0;100,00;8275;992;422;196;331;43;43;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;Totalt i retning TROMSØYA;9148;100,0;24;24;0;9;99,90;8536;603;153;126;307;17;17;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-21T00:00+02:00;2023-04-22T00:00+02:00;2023-04-21;Totalt;18415;100,0;24;24;0;9;99,95;16811;1595;575;322;638;60;60;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;1;7671;100,0;24;24;0;3;99,96;7306;362;89;66;203;4;4;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;2;7638;100,0;24;24;0;0;100,00;7092;546;215;98;223;10;10;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;Totalt i retning TROMSDALEN;7642;100,0;24;24;0;0;100,00;7093;549;215;99;224;11;11;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;Totalt i retning TROMSØYA;7667;100,0;24;24;0;3;99,96;7305;359;89;65;202;3;3;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-22T00:00+02:00;2023-04-23T00:00+02:00;2023-04-22;Totalt;15309;100,0;24;24;0;3;99,98;14398;908;304;164;426;14;14;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;1;7184;100,0;24;24;0;6;99,92;6840;338;85;75;173;5;5;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;2;6956;100,0;24;24;0;0;100,00;6448;508;209;109;177;13;13;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;Totalt i retning TROMSDALEN;6956;100,0;24;24;0;0;100,00;6447;509;210;109;177;13;13;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;Totalt i retning TROMSØYA;7184;100,0;24;24;0;6;99,92;6841;337;84;75;173;5;5;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-23T00:00+02:00;2023-04-24T00:00+02:00;2023-04-23;Totalt;14140;100,0;24;24;0;6;99,96;13288;846;294;184;350;18;18;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;1;8956;100,0;24;24;0;14;99,84;8340;602;145;120;311;26;24;2
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;2;8871;100,0;24;24;0;3;99,97;7833;1035;442;197;313;83;83;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;Totalt i retning TROMSDALEN;8877;100,0;24;24;0;3;99,97;7836;1038;443;198;313;84;84;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;Totalt i retning TROMSØYA;8950;100,0;24;24;0;14;99,84;8337;599;144;119;311;25;23;2
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-24T00:00+02:00;2023-04-25T00:00+02:00;2023-04-24;Totalt;17827;100,0;24;24;0;17;99,90;16173;1637;587;317;624;109;107;2
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;1;9311;100,0;24;24;0;13;99,86;8705;593;143;132;293;25;24;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;2;9184;100,0;24;24;0;3;99,97;8093;1088;460;239;322;67;67;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;Totalt i retning TROMSDALEN;9194;100,0;24;24;0;4;99,96;8096;1094;461;243;322;68;68;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;Totalt i retning TROMSØYA;9301;100,0;24;24;0;12;99,87;8702;587;142;128;293;24;23;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-25T00:00+02:00;2023-04-26T00:00+02:00;2023-04-25;Totalt;18495;100,0;24;24;0;16;99,91;16798;1681;603;371;615;92;91;1
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;1;9235;100,0;24;24;0;19;99,79;8616;600;134;139;316;11;9;2
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;2;9120;100,0;24;24;0;1;99,99;8073;1046;442;220;309;75;75;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;Totalt i retning TROMSDALEN;9128;100,0;24;24;0;1;99,99;8074;1053;445;224;309;75;75;0
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;Totalt i retning TROMSØYA;9227;100,0;24;24;0;19;99,79;8615;593;131;135;316;11;9;2
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-26T00:00+02:00;2023-04-27T00:00+02:00;2023-04-26;Totalt;18355;100,0;24;24;0;20;99,89;16689;1646;576;359;625;86;84;2
79743V1125914;Tromsøbrua;FV862 S1D1 m1705;2023-04-27T00:00+02:00;2023-04-28T00:00+02:00;2023-04-27;1;9756;100,0;24;24;0;16;99,84;9128;612;155;148;290;19;19;0
