Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-22T00:00+02:00;2022-06-23T00:00+02:00;2022-06-22;Totalt;380;100,0;24;24;0;380;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;1;157;100,0;24;24;0;157;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;2;184;100,0;24;24;0;184;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;Totalt i retning Breivika;157;100,0;24;24;0;157;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;Totalt i retning Hansjordnes;184;100,0;24;24;0;184;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-23T00:00+02:00;2022-06-24T00:00+02:00;2022-06-23;Totalt;341;100,0;24;24;0;341;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;1;140;100,0;24;24;0;140;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;2;168;100,0;24;24;0;168;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;Totalt i retning Breivika;140;100,0;24;24;0;140;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;Totalt i retning Hansjordnes;168;100,0;24;24;0;168;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-24T00:00+02:00;2022-06-25T00:00+02:00;2022-06-24;Totalt;308;100,0;24;24;0;308;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;1;62;100,0;24;24;0;62;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;2;109;100,0;24;24;0;109;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;Totalt i retning Breivika;62;100,0;24;24;0;62;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;Totalt i retning Hansjordnes;109;100,0;24;24;0;109;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-25T00:00+02:00;2022-06-26T00:00+02:00;2022-06-25;Totalt;171;100,0;24;24;0;171;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;1;70;100,0;24;24;0;70;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;2;85;100,0;24;24;0;85;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;Totalt i retning Breivika;70;100,0;24;24;0;70;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;Totalt i retning Hansjordnes;85;100,0;24;24;0;85;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-26T00:00+02:00;2022-06-27T00:00+02:00;2022-06-26;Totalt;155;100,0;24;24;0;155;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;1;209;100,0;24;24;0;209;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;2;226;100,0;24;24;0;226;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;Totalt i retning Breivika;209;100,0;24;24;0;209;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;Totalt i retning Hansjordnes;226;100,0;24;24;0;226;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-27T00:00+02:00;2022-06-28T00:00+02:00;2022-06-27;Totalt;435;100,0;24;24;0;435;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;1;205;100,0;24;24;0;205;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;2;292;100,0;24;24;0;292;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;Totalt i retning Breivika;205;100,0;24;24;0;205;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;Totalt i retning Hansjordnes;292;100,0;24;24;0;292;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-28T00:00+02:00;2022-06-29T00:00+02:00;2022-06-28;Totalt;497;100,0;24;24;0;497;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;1;179;100,0;24;24;0;179;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;2;171;100,0;24;24;0;171;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;Totalt i retning Breivika;179;100,0;24;24;0;179;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;Totalt i retning Hansjordnes;171;100,0;24;24;0;171;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-29T00:00+02:00;2022-06-30T00:00+02:00;2022-06-29;Totalt;350;100,0;24;24;0;350;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;1;163;100,0;24;24;0;163;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;2;190;100,0;24;24;0;190;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;Totalt i retning Breivika;163;100,0;24;24;0;163;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;Totalt i retning Hansjordnes;190;100,0;24;24;0;190;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-06-30T00:00+02:00;2022-07-01T00:00+02:00;2022-06-30;Totalt;353;100,0;24;24;0;353;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;1;160;100,0;24;24;0;160;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;2;167;100,0;24;24;0;167;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;Totalt i retning Breivika;160;100,0;24;24;0;160;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;Totalt i retning Hansjordnes;167;100,0;24;24;0;167;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-01T00:00+02:00;2022-07-02T00:00+02:00;2022-07-01;Totalt;327;100,0;24;24;0;327;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;1;88;100,0;24;24;0;88;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;2;88;100,0;24;24;0;88;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;Totalt i retning Breivika;88;100,0;24;24;0;88;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;Totalt i retning Hansjordnes;88;100,0;24;24;0;88;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-02T00:00+02:00;2022-07-03T00:00+02:00;2022-07-02;Totalt;176;100,0;24;24;0;176;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;1;58;100,0;24;24;0;58;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;2;60;100,0;24;24;0;60;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;Totalt i retning Breivika;58;100,0;24;24;0;58;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;Totalt i retning Hansjordnes;60;100,0;24;24;0;60;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-03T00:00+02:00;2022-07-04T00:00+02:00;2022-07-03;Totalt;118;100,0;24;24;0;118;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;1;153;100,0;24;24;0;153;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;2;170;100,0;24;24;0;170;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;Totalt i retning Breivika;153;100,0;24;24;0;153;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;Totalt i retning Hansjordnes;170;100,0;24;24;0;170;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-04T00:00+02:00;2022-07-05T00:00+02:00;2022-07-04;Totalt;323;100,0;24;24;0;323;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;1;139;100,0;24;24;0;139;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;2;164;100,0;24;24;0;164;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;Totalt i retning Breivika;139;100,0;24;24;0;139;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;Totalt i retning Hansjordnes;164;100,0;24;24;0;164;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-05T00:00+02:00;2022-07-06T00:00+02:00;2022-07-05;Totalt;303;100,0;24;24;0;303;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;1;79;100,0;24;24;0;79;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;2;128;100,0;24;24;0;128;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;Totalt i retning Breivika;79;100,0;24;24;0;79;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;Totalt i retning Hansjordnes;128;100,0;24;24;0;128;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-06T00:00+02:00;2022-07-07T00:00+02:00;2022-07-06;Totalt;207;100,0;24;24;0;207;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;1;128;100,0;24;24;0;128;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;2;136;100,0;24;24;0;136;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;Totalt i retning Breivika;128;100,0;24;24;0;128;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;Totalt i retning Hansjordnes;136;100,0;24;24;0;136;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-07T00:00+02:00;2022-07-08T00:00+02:00;2022-07-07;Totalt;264;100,0;24;24;0;264;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;1;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;2;99;100,0;24;24;0;99;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;Totalt i retning Breivika;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;Totalt i retning Hansjordnes;99;100,0;24;24;0;99;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-08T00:00+02:00;2022-07-09T00:00+02:00;2022-07-08;Totalt;181;100,0;24;24;0;181;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;1;70;100,0;24;24;0;70;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;2;69;100,0;24;24;0;69;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;Totalt i retning Breivika;70;100,0;24;24;0;70;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;Totalt i retning Hansjordnes;69;100,0;24;24;0;69;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-09T00:00+02:00;2022-07-10T00:00+02:00;2022-07-09;Totalt;139;100,0;24;24;0;139;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;1;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;2;65;100,0;24;24;0;65;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;Totalt i retning Breivika;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;Totalt i retning Hansjordnes;65;100,0;24;24;0;65;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-10T00:00+02:00;2022-07-11T00:00+02:00;2022-07-10;Totalt;126;100,0;24;24;0;126;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;2022-07-11;1;137;100,0;24;24;0;137;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;2022-07-11;2;169;100,0;24;24;0;169;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;2022-07-11;Totalt i retning Breivika;137;100,0;24;24;0;137;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;2022-07-11;Totalt i retning Hansjordnes;169;100,0;24;24;0;169;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-11T00:00+02:00;2022-07-12T00:00+02:00;2022-07-11;Totalt;306;100,0;24;24;0;306;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;2022-07-12;1;160;100,0;24;24;0;160;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;2022-07-12;2;162;100,0;24;24;0;162;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;2022-07-12;Totalt i retning Breivika;160;100,0;24;24;0;160;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;2022-07-12;Totalt i retning Hansjordnes;162;100,0;24;24;0;162;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-12T00:00+02:00;2022-07-13T00:00+02:00;2022-07-12;Totalt;322;100,0;24;24;0;322;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;2022-07-13;1;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;2022-07-13;2;173;100,0;24;24;0;173;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;2022-07-13;Totalt i retning Breivika;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;2022-07-13;Totalt i retning Hansjordnes;173;100,0;24;24;0;173;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-13T00:00+02:00;2022-07-14T00:00+02:00;2022-07-13;Totalt;277;100,0;24;24;0;277;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;2022-07-14;1;103;100,0;24;24;0;103;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;2022-07-14;2;130;100,0;24;24;0;130;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;2022-07-14;Totalt i retning Breivika;103;100,0;24;24;0;103;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;2022-07-14;Totalt i retning Hansjordnes;130;100,0;24;24;0;130;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-14T00:00+02:00;2022-07-15T00:00+02:00;2022-07-14;Totalt;233;100,0;24;24;0;233;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;2022-07-15;1;38;100,0;24;24;0;38;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;2022-07-15;2;63;100,0;24;24;0;63;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;2022-07-15;Totalt i retning Breivika;38;100,0;24;24;0;38;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;2022-07-15;Totalt i retning Hansjordnes;63;100,0;24;24;0;63;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-15T00:00+02:00;2022-07-16T00:00+02:00;2022-07-15;Totalt;101;100,0;24;24;0;101;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;1;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;2;64;100,0;24;24;0;64;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;Totalt i retning Breivika;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;Totalt i retning Hansjordnes;64;100,0;24;24;0;64;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-16T00:00+02:00;2022-07-17T00:00+02:00;2022-07-16;Totalt;114;100,0;24;24;0;114;0,00;-;-;-;-;-;-;-;-
46453B1109708;Stakkevollvegen Sykkel;KV37650 S1D1 m913;2022-07-17T00:00+02:00;2022-07-18T00:00+02:00;2022-07-17;1;22;100,0;24;24;0;22;0,00;-;-;-;-;-;-;-;-
